00026 , 001 , 6 , +28974.86 , +57119.73 , +2133.60 , -1.82 , 123.47 , 0.00
00027 , 001 , 1 , +28855.61 , +57086.98 , +2133.60 , -1.85 , 123.47 , 0.00
00027 , 001 , 6 , +28855.15 , +57089.47 , +2133.60 , -1.82 , 123.47 , 0.00
00028 , 001 , 1 , +28736.90 , +57053.03 , +2133.60 , -1.85 , 123.47 , 0.00
00028 , 001 , 6 , +28735.76 , +57058.01 , +2133.60 , -1.84 , 123.47 , 0.00
00029 , 001 , 1 , +28618.19 , +57019.08 , +2133.60 , -1.85 , 123.47 , 0.00
00029 , 001 , 6 , +28616.95 , +57024.43 , +2133.60 , -1.86 , 123.47 , 0.00
00030 , 001 , 1 , +28499.48 , +56985.13 , +2133.60 , -1.85 , 123.47 , 0.00
00030 , 001 , 6 , +28498.81 , +56988.55 , +2133.60 , -1.87 , 123.47 , 0.00
00031 , 001 , 1 , +28380.78 , +56951.18 , +2133.60 , -1.85 , 123.47 , 0.00
00031 , 001 , 6 , +28381.19 , +56950.99 , +2133.60 , -1.88 , 123.47 , 0.00
00032 , 001 , 1 , +28262.07 , +56917.23 , +2133.60 , -1.85 , 123.47 , 0.00
00032 , 001 , 6 , +28263.73 , +56912.95 , +2133.60 , -1.88 , 123.47 , 0.00
00033 , 001 , 1 , +28143.36 , +56883.28 , +2133.60 , -1.85 , 123.47 , 0.00
00033 , 001 , 6 , +28145.97 , +56875.84 , +2133.60 , -1.87 , 123.47 , 0.00
00034 , 001 , 1 , +28024.65 , +56849.33 , +2133.60 , -1.85 , 123.47 , 0.00
00034 , 001 , 6 , +28027.57 , +56840.82 , +2133.60 , -1.85 , 123.47 , 0.00
00035 , 001 , 1 , +27905.95 , +56815.38 , +2133.60 , -1.85 , 123.47 , 0.00
00035 , 001 , 6 , +27908.44 , +56808.35 , +2133.60 , -1.83 , 123.47 , 0.00
00036 , 001 , 1 , +27787.24 , +56781.43 , +2133.60 , -1.85 , 123.47 , 0.00
00036 , 001 , 6 , +27788.75 , +56778.03 , +2133.60 , -1.81 , 123.47 , 0.00
00037 , 001 , 1 , +27668.53 , +56747.48 , +2133.60 , -1.85 , 123.47 , 0.00
00037 , 001 , 6 , +27668.82 , +56748.66 , +2133.60 , -1.81 , 123.47 , 0.00
00038 , 001 , 1 , +27549.83 , +56713.53 , +2133.60 , -1.85 , 123.47 , 0.00
00038 , 001 , 6 , +27549.04 , +56718.69 , +2133.60 , -1.82 , 123.47 , 0.00
00039 , 001 , 1 , +27431.12 , +56679.58 , +2133.60 , -1.85 , 123.47 , 0.00
00039 , 001 , 6 , +27429.79 , +56686.70 , +2133.60 , -1.84 , 123.48 , 0.00
00040 , 001 , 1 , +27312.41 , +56645.63 , +2133.60 , -1.85 , 123.47 , 0.00
00040 , 001 , 6 , +27311.30 , +56651.95 , +2133.60 , -1.87 , 123.48 , 0.00
00041 , 001 , 1 , +27193.70 , +56611.68 , +2133.60 , -1.85 , 123.47 , 0.00
00041 , 001 , 6 , +27193.60 , +56614.65 , +2133.60 , -1.88 , 123.48 , 0.00
00042 , 001 , 1 , +27075.00 , +56577.73 , +2133.60 , -1.85 , 123.47 , 0.00
00042 , 001 , 6 , +27076.37 , +56575.89 , +2133.60 , -1.89 , 123.48 , 0.00
00043 , 001 , 1 , +26956.29 , +56543.78 , +2133.60 , -1.85 , 123.47 , 0.00
00043 , 001 , 6 , +26959.07 , +56537.29 , +2133.60 , -1.88 , 123.48 , 0.00
00044 , 001 , 1 , +26837.58 , +56509.83 , +2133.60 , -1.85 , 123.47 , 0.00
00044 , 001 , 6 , +26841.21 , +56500.50 , +2133.60 , -1.86 , 123.48 , 0.00
00045 , 001 , 1 , +26718.88 , +56475.88 , +2133.60 , -1.85 , 123.47 , 0.00
00045 , 001 , 6 , +26722.48 , +56466.59 , +2133.60 , -1.84 , 123.48 , 0.00
00046 , 001 , 1 , +26600.17 , +56441.93 , +2133.60 , -1.85 , 123.47 , 0.00
00046 , 001 , 6 , +26602.94 , +56435.67 , +2133.60 , -1.81 , 123.48 , 0.00
00047 , 001 , 1 , +26481.46 , +56407.98 , +2133.60 , -1.85 , 123.47 , 0.00
00047 , 001 , 6 , +26482.88 , +56406.80 , +2133.60 , -1.80 , 123.48 , 0.00
00048 , 001 , 1 , +26362.75 , +56374.03 , +2133.60 , -1.85 , 123.47 , 0.00
00048 , 001 , 6 , +26362.74 , +56378.28 , +2133.60 , -1.81 , 123.48 , 0.00
00049 , 001 , 1 , +26244.05 , +56340.08 , +2133.60 , -1.85 , 123.47 , 0.00
00049 , 001 , 6 , +26242.97 , +56348.22 , +2133.60 , -1.83 , 123.48 , 0.00
00050 , 001 , 1 , +26125.34 , +56306.13 , +2133.60 , -1.85 , 123.47 , 0.00
00050 , 001 , 6 , +26123.99 , +56315.22 , +2133.60 , -1.85 , 123.48 , 0.00
00051 , 001 , 1 , +26006.63 , +56272.18 , +2133.60 , -1.85 , 123.47 , 0.00
00051 , 001 , 6 , +26005.98 , +56278.85 , +2133.60 , -1.88 , 123.48 , 0.00
00052 , 001 , 1 , +25887.92 , +56238.23 , +2133.60 , -1.85 , 123.47 , 0.00
00052 , 001 , 6 , +25888.81 , +56239.89 , +2133.60 , -1.90 , 123.49 , 0.00
00053 , 001 , 1 , +25769.22 , +56204.27 , +2133.60 , -1.85 , 123.47 , 0.00
00053 , 001 , 6 , +25771.95 , +56199.98 , +2133.60 , -1.90 , 123.49 , 0.00
00054 , 001 , 1 , +25650.51 , +56170.32 , +2133.60 , -1.85 , 123.47 , 0.00
00054 , 001 , 6 , +25654.72 , +56161.17 , +2133.60 , -1.88 , 123.49 , 0.00
00055 , 001 , 1 , +25531.80 , +56136.37 , +2133.60 , -1.85 , 123.47 , 0.00
00055 , 001 , 6 , +25536.59 , +56125.21 , +2133.60 , -1.85 , 123.49 , 0.00
00056 , 001 , 1 , +25413.10 , +56102.42 , +2133.60 , -1.85 , 123.47 , 0.00
00056 , 001 , 6 , +25417.41 , +56092.93 , +2133.60 , -1.82 , 123.49 , 0.00
00057 , 001 , 1 , +25294.39 , +56068.47 , +2133.60 , -1.85 , 123.47 , 0.00
00057 , 001 , 6 , +25297.38 , +56063.91 , +2133.60 , -1.80 , 123.49 , 0.00
00058 , 001 , 1 , +25175.68 , +56034.52 , +2133.60 , -1.85 , 123.47 , 0.00
00058 , 001 , 6 , +25176.96 , +56036.54 , +2133.60 , -1.79 , 123.49 , 0.00
00059 , 001 , 1 , +25056.97 , +56000.57 , +2133.60 , -1.85 , 123.47 , 0.00
00059 , 001 , 6 , +25056.67 , +56008.58 , +2133.60 , -1.81 , 123.49 , 0.00
00060 , 001 , 1 , +24938.27 , +55966.62 , +2133.60 , -1.85 , 123.47 , 0.00
00060 , 001 , 6 , +24937.02 , +55978.06 , +2133.60 , -1.83 , 123.49 , 0.00
00061 , 001 , 1 , +24819.56 , +55932.67 , +2133.60 , -1.85 , 123.47 , 0.00
00061 , 001 , 6 , +24818.40 , +55943.73 , +2133.60 , -1.87 , 123.50 , 0.00
00062 , 001 , 1 , +24700.85 , +55898.72 , +2133.60 , -1.85 , 123.47 , 0.00
00062 , 001 , 6 , +24700.92 , +55905.67 , +2133.60 , -1.90 , 123.50 , 0.00
00063 , 001 , 1 , +24582.15 , +55864.77 , +2133.60 , -1.85 , 123.47 , 0.00
00063 , 001 , 6 , +24584.24 , +55865.21 , +2133.60 , -1.91 , 123.50 , 0.00
00064 , 001 , 1 , +24462.73 , +55833.44 , +2133.60 , -1.81 , 123.47 , 0.00
00064 , 001 , 6 , +24467.64 , +55824.52 , +2133.60 , -1.90 , 123.50 , 0.00
00065 , 001 , 1 , +24343.32 , +55802.10 , +2133.60 , -1.85 , 123.47 , 0.00
00065 , 001 , 6 , +24350.40 , +55785.70 , +2133.60 , -1.88 , 123.50 , 0.00
00066 , 001 , 1 , +24225.39 , +55765.56 , +2133.60 , -1.89 , 123.47 , 0.00
00066 , 001 , 6 , +24232.06 , +55750.40 , +2133.60 , -1.85 , 123.50 , 0.00
00067 , 001 , 1 , +24107.47 , +55729.02 , +2133.60 , -1.85 , 123.47 , 0.00
00067 , 001 , 6 , +24112.90 , +55717.96 , +2133.60 , -1.83 , 123.50 , 0.00
00068 , 001 , 1 , +23988.76 , +55695.07 , +2133.60 , -1.85 , 123.47 , 0.00
00068 , 001 , 6 , +23993.15 , +55687.76 , +2133.60 , -1.81 , 123.50 , 0.00
00069 , 001 , 1 , +23870.05 , +55661.12 , +2133.60 , -1.85 , 123.47 , 0.00
00069 , 001 , 6 , +23873.23 , +55658.24 , +2133.60 , -1.81 , 123.50 , 0.00
00070 , 001 , 1 , +23751.35 , +55627.17 , +2133.60 , -1.85 , 123.47 , 0.00
00070 , 001 , 6 , +23753.52 , +55627.88 , +2133.60 , -1.83 , 123.50 , 0.00
00071 , 001 , 1 , +23632.64 , +55593.22 , +2133.60 , -1.85 , 123.47 , 0.00
00071 , 001 , 6 , +23634.36 , +55595.43 , +2133.60 , -1.85 , 123.50 , 0.00
00072 , 001 , 1 , +23513.23 , +55561.88 , +2133.60 , -1.81 , 123.47 , 0.00
00072 , 001 , 6 , +23515.96 , +55560.32 , +2133.60 , -1.86 , 123.50 , 0.00
00073 , 001 , 1 , +23393.81 , +55530.54 , +2133.60 , -1.85 , 123.47 , 0.00
00073 , 001 , 6 , +23397.87 , +55524.14 , +2133.60 , -1.87 , 123.50 , 0.00
00074 , 001 , 1 , +23275.89 , +55494.00 , +2133.60 , -1.89 , 123.47 , 0.00
00074 , 001 , 6 , +23279.82 , +55487.86 , +2133.60 , -1.87 , 123.50 , 0.00
00075 , 001 , 1 , +23157.96 , +55457.46 , +2133.60 , -1.85 , 123.47 , 0.00
00075 , 001 , 6 , +23161.80 , +55451.46 , +2133.60 , -1.87 , 123.50 , 0.00
00076 , 001 , 1 , +23039.26 , +55423.51 , +2133.60 , -1.85 , 123.47 , 0.00
00076 , 001 , 6 , +23043.61 , +55415.63 , +2133.60 , -1.86 , 123.50 , 0.00
00077 , 001 , 1 , +22920.55 , +55389.56 , +2133.60 , -1.85 , 123.47 , 0.00
00077 , 001 , 6 , +22925.14 , +55380.75 , +2133.60 , -1.85 , 123.50 , 0.00
00078 , 001 , 1 , +22801.84 , +55355.61 , +2133.60 , -1.85 , 123.47 , 0.00
00078 , 001 , 6 , +22806.29 , +55347.17 , +2133.60 , -1.84 , 123.50 , 0.00
00079 , 001 , 1 , +22683.13 , +55321.66 , +2133.60 , -1.85 , 123.47 , 0.00
00079 , 001 , 6 , +22687.10 , +55314.84 , +2133.60 , -1.83 , 123.50 , 0.00
00080 , 001 , 1 , +22564.43 , +55287.71 , +2133.60 , -1.85 , 123.47 , 0.00
00080 , 001 , 6 , +22567.70 , +55283.27 , +2133.60 , -1.83 , 123.50 , 0.00
00081 , 001 , 1 , +22445.72 , +55253.76 , +2133.60 , -1.85 , 123.47 , 0.00
00081 , 001 , 6 , +22448.31 , +55251.68 , +2133.60 , -1.83 , 123.50 , 0.00
00082 , 001 , 1 , +22326.31 , +55222.42 , +2133.60 , -1.81 , 123.47 , 0.00
00082 , 001 , 6 , +22329.14 , +55219.26 , +2133.60 , -1.84 , 123.50 , 0.00
00083 , 001 , 1 , +22206.89 , +55191.09 , +2133.60 , -1.85 , 123.47 , 0.00
00083 , 001 , 6 , +22210.00 , +55186.73 , +2133.60 , -1.84 , 123.50 , 0.00
00084 , 001 , 1 , +22088.97 , +55154.54 , +2133.60 , -1.89 , 123.47 , 0.00
00084 , 001 , 6 , +22090.98 , +55153.80 , +2133.60 , -1.85 , 123.50 , 0.00
00085 , 001 , 1 , +21971.04 , +55118.00 , +2133.60 , -1.85 , 123.47 , 0.00
00085 , 001 , 6 , +21972.39 , +55119.32 , +2133.60 , -1.86 , 123.50 , 0.00
00086 , 001 , 1 , +21852.34 , +55084.05 , +2133.60 , -1.85 , 123.47 , 0.00
00086 , 001 , 6 , +21854.27 , +55083.30 , +2133.60 , -1.87 , 123.50 , 0.00
00087 , 001 , 1 , +21733.63 , +55050.10 , +2133.60 , -1.85 , 123.47 , 0.00
00087 , 001 , 6 , +21736.51 , +55046.10 , +2133.60 , -1.88 , 123.50 , 0.00
00088 , 001 , 1 , +21614.21 , +55018.77 , +2133.60 , -1.81 , 123.47 , 0.00
00088 , 001 , 6 , +21618.77 , +55008.81 , +2133.60 , -1.87 , 123.50 , 0.00
00089 , 001 , 1 , +21494.80 , +54987.43 , +2133.60 , -1.85 , 123.47 , 0.00
00089 , 001 , 6 , +21500.53 , +54973.19 , +2133.60 , -1.86 , 123.50 , 0.00
00090 , 001 , 1 , +21376.88 , +54950.89 , +2133.60 , -1.89 , 123.47 , 0.00
00090 , 001 , 6 , +21381.58 , +54940.00 , +2133.60 , -1.84 , 123.49 , 0.00
00090 , 002 , 1 , +32060.40 , +58003.54 , +2133.60 , -1.85 , 123.47 , 0.00
00090 , 002 , 6 , +32060.40 , +58003.54 , +2133.60 , -1.85 , 123.47 , 0.00
00091 , 001 , 1 , +21258.95 , +54914.34 , +2133.60 , -1.85 , 123.47 , 0.00
00091 , 001 , 6 , +21262.30 , +54908.04 , +2133.60 , -1.83 , 123.49 , 0.00
00091 , 002 , 1 , +31941.69 , +57969.59 , +2133.60 , -1.85 , 123.47 , 0.00
00091 , 002 , 6 , +31941.69 , +57969.59 , +2133.60 , -1.85 , 123.47 , 0.00
00092 , 001 , 1 , +21140.24 , +54880.39 , +2133.60 , -1.85 , 123.47 , 0.00
00092 , 001 , 6 , +21142.90 , +54876.50 , +2133.60 , -1.83 , 123.49 , 0.00
00092 , 002 , 1 , +31822.98 , +57935.64 , +2133.60 , -1.85 , 123.47 , 0.00
00092 , 002 , 6 , +31822.98 , +57935.64 , +2133.60 , -1.85 , 123.47 , 0.00
00093 , 001 , 1 , +21021.54 , +54846.44 , +2133.60 , -1.85 , 123.47 , 0.00
00093 , 001 , 6 , +21023.69 , +54844.25 , +2133.60 , -1.84 , 123.49 , 0.00
00093 , 002 , 1 , +31704.27 , +57901.69 , +2133.60 , -1.85 , 123.47 , 0.00
00093 , 002 , 6 , +31704.27 , +57901.69 , +2133.60 , -1.85 , 123.47 , 0.00
00094 , 001 , 1 , +20902.12 , +54815.11 , +2133.60 , -1.81 , 123.47 , 0.00
00094 , 001 , 6 , +20904.86 , +54810.67 , +2133.60 , -1.85 , 123.49 , 0.00
00094 , 002 , 1 , +31585.57 , +57867.74 , +2133.60 , -1.85 , 123.47 , 0.00
00094 , 002 , 6 , +31585.57 , +57867.74 , +2133.60 , -1.85 , 123.47 , 0.00
00095 , 001 , 1 , +20782.71 , +54783.77 , +2133.60 , -1.85 , 123.47 , 0.00
00095 , 001 , 6 , +20786.09 , +54776.84 , +2133.60 , -1.85 , 123.49 , 0.00
00095 , 002 , 1 , +31466.15 , +57836.41 , +2133.60 , -1.81 , 123.47 , 0.00
00095 , 002 , 6 , +31466.86 , +57833.79 , +2133.60 , -1.84 , 123.47 , 0.00
00096 , 001 , 1 , +20664.79 , +54747.23 , +2133.60 , -1.89 , 123.47 , 0.00
00096 , 001 , 6 , +20667.34 , +54742.96 , +2133.60 , -1.85 , 123.49 , 0.00
00096 , 002 , 1 , +31346.74 , +57805.07 , +2133.60 , -1.85 , 123.47 , 0.00
00096 , 002 , 6 , +31347.81 , +57801.08 , +2133.60 , -1.84 , 123.47 , 0.00
00097 , 001 , 1 , +20546.86 , +54710.69 , +2133.60 , -1.85 , 123.47 , 0.00
00097 , 001 , 6 , +20548.86 , +54708.15 , +2133.60 , -1.86 , 123.49 , 0.00
00097 , 002 , 1 , +31228.82 , +57768.53 , +2133.60 , -1.89 , 123.47 , 0.00
00097 , 002 , 6 , +31228.47 , +57769.41 , +2133.60 , -1.83 , 123.47 , 0.00
00098 , 001 , 1 , +20428.15 , +54676.74 , +2133.60 , -1.85 , 123.47 , 0.00
00098 , 001 , 6 , +20430.61 , +54672.56 , +2133.60 , -1.87 , 123.49 , 0.00
00098 , 002 , 1 , +31110.89 , +57731.99 , +2133.60 , -1.85 , 123.47 , 0.00
00098 , 002 , 6 , +31109.25 , +57737.34 , +2133.60 , -1.84 , 123.47 , 0.00
00099 , 001 , 1 , +20309.45 , +54642.79 , +2133.60 , -1.85 , 123.47 , 0.00
00099 , 001 , 6 , +20312.53 , +54636.40 , +2133.60 , -1.87 , 123.49 , 0.00
00099 , 002 , 1 , +30992.18 , +57698.04 , +2133.60 , -1.85 , 123.47 , 0.00
00099 , 002 , 6 , +30990.35 , +57704.05 , +2133.60 , -1.85 , 123.47 , 0.00
00100 , 001 , 1 , +20190.03 , +54611.45 , +2133.60 , -1.81 , 123.47 , 0.00
00100 , 001 , 6 , +20194.40 , +54600.44 , +2133.60 , -1.86 , 123.49 , 0.00
00100 , 002 , 1 , +30873.48 , +57664.09 , +2133.60 , -1.85 , 123.47 , 0.00
00100 , 002 , 6 , +30871.98 , +57668.98 , +2133.60 , -1.87 , 123.47 , 0.00
00101 , 001 , 1 , +20070.62 , +54580.11 , +2133.60 , -1.85 , 123.47 , 0.00
00101 , 001 , 6 , +20075.73 , +54566.27 , +2133.60 , -1.84 , 123.49 , 0.00
00101 , 002 , 1 , +30754.77 , +57630.14 , +2133.60 , -1.85 , 123.47 , 0.00
00101 , 002 , 6 , +30754.05 , +57632.43 , +2133.60 , -1.87 , 123.47 , 0.00
00102 , 001 , 1 , +19952.69 , +54543.57 , +2133.60 , -1.89 , 123.47 , 0.00
00102 , 001 , 6 , +19956.48 , +54534.21 , +2133.60 , -1.83 , 123.49 , 0.00
00102 , 002 , 1 , +30636.06 , +57596.19 , +2133.60 , -1.85 , 123.47 , 0.00
00102 , 002 , 6 , +30636.31 , +57595.25 , +2133.60 , -1.88 , 123.47 , 0.00
00103 , 001 , 1 , +19834.77 , +54507.03 , +2133.60 , -1.85 , 123.47 , 0.00
00103 , 001 , 6 , +19837.08 , +54502.72 , +2133.60 , -1.83 , 123.48 , 0.00
00103 , 002 , 1 , +30516.65 , +57564.85 , +2133.60 , -1.81 , 123.47 , 0.00
00103 , 002 , 6 , +30518.43 , +57558.54 , +2133.60 , -1.87 , 123.47 , 0.00
00104 , 001 , 1 , +19716.06 , +54473.08 , +2133.60 , -1.85 , 123.47 , 0.00
00104 , 001 , 6 , +19717.78 , +54470.83 , +2133.60 , -1.84 , 123.48 , 0.00
00104 , 002 , 1 , +30397.23 , +57533.51 , +2133.60 , -1.85 , 123.47 , 0.00
00104 , 002 , 6 , +30399.92 , +57523.93 , +2133.60 , -1.85 , 123.47 , 0.00
00105 , 001 , 1 , +19597.35 , +54439.13 , +2133.60 , -1.85 , 123.47 , 0.00
00105 , 001 , 6 , +19598.89 , +54437.49 , +2133.60 , -1.85 , 123.48 , 0.00
00105 , 002 , 1 , +30279.31 , +57496.97 , +2133.60 , -1.89 , 123.47 , 0.00
00105 , 002 , 6 , +30280.70 , +57491.84 , +2133.60 , -1.83 , 123.47 , 0.00
00106 , 001 , 1 , +19478.65 , +54405.18 , +2133.60 , -1.85 , 123.47 , 0.00
00106 , 001 , 6 , +19480.48 , +54402.44 , +2133.60 , -1.86 , 123.48 , 0.00
00106 , 002 , 1 , +30161.39 , +57460.43 , +2133.60 , -1.85 , 123.47 , 0.00
00106 , 002 , 6 , +30161.23 , +57460.68 , +2133.60 , -1.82 , 123.46 , 0.00
00107 , 001 , 1 , +19359.94 , +54371.23 , +2133.60 , -1.85 , 123.47 , 0.00
00107 , 001 , 6 , +19362.48 , +54366.05 , +2133.60 , -1.87 , 123.48 , 0.00
00107 , 002 , 1 , +30042.68 , +57426.48 , +2133.60 , -1.85 , 123.47 , 0.00
00107 , 002 , 6 , +30041.82 , +57429.32 , +2133.60 , -1.83 , 123.46 , 0.00
00108 , 001 , 1 , +19241.23 , +54337.28 , +2133.60 , -1.85 , 123.47 , 0.00
00108 , 001 , 6 , +19244.64 , +54329.17 , +2133.60 , -1.87 , 123.48 , 0.00
00108 , 002 , 1 , +29923.97 , +57392.53 , +2133.60 , -1.85 , 123.47 , 0.00
00108 , 002 , 6 , +29922.79 , +57396.52 , +2133.60 , -1.85 , 123.46 , 0.00
00109 , 001 , 1 , +19122.53 , +54303.33 , +2133.60 , -1.85 , 123.47 , 0.00
00109 , 001 , 6 , +19126.62 , +54292.83 , +2133.60 , -1.86 , 123.48 , 0.00
00109 , 002 , 1 , +29805.26 , +57358.58 , +2133.60 , -1.85 , 123.47 , 0.00
00109 , 002 , 6 , +29804.32 , +57361.79 , +2133.60 , -1.86 , 123.46 , 0.00
00110 , 001 , 1 , +19003.82 , +54269.38 , +2133.60 , -1.85 , 123.47 , 0.00
00110 , 001 , 6 , +19008.17 , +54257.93 , +2133.60 , -1.85 , 123.48 , 0.00
00110 , 002 , 1 , +29686.56 , +57324.63 , +2133.60 , -1.85 , 123.47 , 0.00
00110 , 002 , 6 , +29686.35 , +57325.36 , +2133.60 , -1.87 , 123.47 , 0.00
00111 , 001 , 1 , +18884.41 , +54238.04 , +2133.60 , -1.81 , 123.47 , 0.00
00111 , 001 , 6 , +18889.19 , +54224.90 , +2133.60 , -1.83 , 123.48 , 0.00
00111 , 002 , 1 , +29567.85 , +57290.68 , +2133.60 , -1.85 , 123.47 , 0.00
00111 , 002 , 6 , +29568.66 , +57288.04 , +2133.60 , -1.88 , 123.47 , 0.00
00112 , 001 , 1 , +18764.99 , +54206.71 , +2133.60 , -1.85 , 123.47 , 0.00
00112 , 001 , 6 , +18769.44 , +54194.76 , +2133.60 , -1.81 , 123.49 , 0.00
00112 , 002 , 1 , +29449.14 , +57256.73 , +2133.60 , -1.85 , 123.47 , 0.00
00112 , 002 , 6 , +29450.88 , +57250.99 , +2133.60 , -1.87 , 123.47 , 0.00
00113 , 001 , 1 , +18647.07 , +54170.16 , +2133.60 , -1.89 , 123.47 , 0.00
00113 , 001 , 6 , +18649.23 , +54166.53 , +2133.60 , -1.80 , 123.48 , 0.00
00113 , 002 , 1 , +29330.43 , +57222.78 , +2133.60 , -1.85 , 123.47 , 0.00
00113 , 002 , 6 , +29332.68 , +57215.32 , +2133.60 , -1.86 , 123.47 , 0.00
00114 , 001 , 1 , +18529.14 , +54133.62 , +2133.60 , -1.85 , 123.47 , 0.00
00114 , 001 , 6 , +18529.02 , +54138.31 , +2133.60 , -1.81 , 123.48 , 0.00
00114 , 002 , 1 , +29211.73 , +57188.83 , +2133.60 , -1.85 , 123.47 , 0.00
00114 , 002 , 6 , +29213.89 , +57181.68 , +2133.60 , -1.84 , 123.47 , 0.00
00115 , 001 , 1 , +18410.43 , +54099.67 , +2133.60 , -1.85 , 123.47 , 0.00
00115 , 001 , 6 , +18409.29 , +54108.09 , +2133.60 , -1.83 , 123.48 , 0.00
